298,284,256,182,298,w
298,278,256,182,298,w
298,268,256,182,298,w
298,256,256,182,298,w
298,238,238,182,298,w
298,218,218,182,298,w
298,194,194,182,298,w
298,168,168,182,298,w
298,182,132,182,298,w
298,232,108,190,298,w
298,238,90,188,298,w
298,298,78,132,288,a
298,298,68,96,226,a
298,298,60,74,190,w
298,298,58,62,160,a
298,298,58,54,140,a
298,298,60,48,124,a
298,298,66,48,112,w
298,298,80,50,102,w
282,298,114,54,98,a
196,298,150,62,84,w
124,298,298,74,84,w
94,298,298,92,82,w
72,298,298,122,92,w
58,188,298,170,98,w
50,102,298,298,96,a
46,76,298,298,106,w
42,66,298,298,122,w
42,60,298,298,136,w
40,58,298,298,156,w
40,58,298,298,176,w
40,58,298,298,196,w
40,56,298,298,216,w
40,54,298,298,232,w
42,54,298,298,252,w
44,56,298,298,272,w
44,58,298,298,292,w
46,60,298,298,298,w
48,62,298,298,298,w
48,64,298,298,298,w
50,66,298,298,298,w
52,68,298,298,298,w
52,70,298,298,298,w
54,72,298,298,298,w
56,72,298,298,298,w
56,68,298,298,298,a
62,62,298,298,298,a
72,66,298,298,298,w
88,70,298,298,298,w
104,80,298,298,298,a
122,92,294,298,298,w
144,102,282,298,298,w
164,118,268,298,298,w
184,132,252,298,298,w
204,146,238,298,298,w
224,160,224,298,298,w
242,174,210,298,298,w
262,188,198,280,298,w
282,202,182,260,298,w
298,216,168,240,298,w
298,230,154,220,298,w
298,242,140,200,298,w
298,256,126,180,298,w
298,268,114,152,298,a
298,284,106,130,298,w
298,298,102,112,298,w
298,298,102,100,298,a
298,298,104,92,298,a
298,298,114,88,298,w
298,298,126,88,298,w
298,298,158,90,298,w
298,298,206,98,286,a
298,298,298,108,214,w
298,298,298,126,178,w
298,298,298,156,158,w
298,298,298,216,140,w
298,298,298,298,142,w
298,298,298,298,146,w
298,298,298,298,160,w
298,298,298,298,168,a
298,298,298,298,188,w
298,298,298,298,204,w
298,298,298,298,224,w
