126,52,72,194,30,w
150,46,62,300,34,w
206,46,46,244,40,a
76,106,54,98,26,a
300,80,68,112,20,w
300,78,66,102,20,w
222,62,78,124,22,d
228,64,80,128,20,w

38,54,48,34,214,w
38,54,48,34,230,w
38,54,48,34,258,w
38,48,126,34,292,w
44,40,84,132,112,w
56,34,46,88,46,w
96,42,28,42,166,w
172,60,24,32,134,w
300,86,26,28,106,w
38,180,46,34,64,w
200,30,82,52,50,w
86,120,122,70,34,w
42,278,48,110,34,w
26,56,54,154,44,w
20,34,66,54,64,w
18,22,92,56,120,a
24,30,82,50,170,w
30,38,72,44,218,w
34,48,54,40,232,w
34,48,54,40,272,w
34,48,54,40,300,w
36,40,300,38,300,a
44,36,144,58,98,w
58,36,60,158,46,a
100,44,38,300,42,a
206,74,38,100,38,w
206,82,56,232,26,w
164,60,74,300,26,w
198,56,68,266,30,w
226,50,64,224,34,w
